weight_profile,entry_threshold,stop_ticks,target_ticks,trailing_stop,volp03_veto,slow_grind_veto,rr_ratio,total_trades,win_rate,profit_factor,max_drawdown,sharpe,avg_pnl,net_pnl,sharpe_trend_up,sharpe_trend_down,sharpe_ranging,sharpe_volatile,sharpe_slow_grind,pnl_trend_up,pnl_trend_down,pnl_ranging,pnl_volatile,pnl_slow_grind
current,40,12,24,False,False,False,2.0,203,0.9261083743842364,33.9443983716729,81.21180318390543,32.68957944528004,89.19739054254579,18107.070280136795,43.279863344626364,17.775505515565627,204.76667078703426,0.0,0.0,4678.02575461239,4626.083920122292,8802.960605402113,0.0,0.0
current,40,12,24,False,False,True,2.0,151,0.9139072847682119,24.569062915371198,81.21180318390543,29.328022394265798,84.602313340586,12774.949314428486,33.65221529044023,18.525960925371106,194.97605989572116,0.0,0.0,3896.1272662926785,4050.1207424654785,4828.701305670329,0.0,0.0
current,40,12,24,False,True,False,2.0,27,0.9259259259259259,31.293433894444778,71.58830098502222,31.13308661984644,88.76232040095299,2396.5826508257305,63.76021393785794,14.121858745503703,230.81887768756775,0.0,0.0,736.2828698120938,528.9133983699503,1131.3863826436864,0.0,0.0
current,40,12,24,False,True,True,2.0,22,0.9545454545454546,264.4779219714023,7.523979886682355,42.570314068272495,90.10920843171334,1982.4025854976935,63.76021393785794,25.083870470102195,161.14230276531148,0.0,0.0,736.2828698120938,600.5016993549725,645.6180163306271,0.0,0.0
current,40,12,24,True,False,False,2.0,211,0.8578199052132701,16.31401999334278,115.38239129928115,24.797446390101882,81.28783254854993,17151.732667744036,21.779165379043203,14.464716891836614,204.76667078703426,0.0,0.0,4124.151269436297,4224.620792905625,8802.960605402113,0.0,0.0
current,40,12,24,True,False,True,2.0,156,0.8525641025641025,14.220791187209452,115.38239129928115,23.302477653467,76.9872396044528,12010.009378294635,23.391336767300665,14.744762169250288,194.97605989572116,0.0,0.0,3580.436349721458,3600.871722902848,4828.701305670329,0.0,0.0
current,40,12,24,True,True,False,2.0,28,0.8928571428571429,25.115562232022665,61.588300985022215,29.118206896600547,85.58970342467157,2396.511695890804,51.61192449981031,13.009134973934342,230.81887768756775,0.0,0.0,761.2119148771671,503.9133983699503,1131.3863826436864,0.0,0.0
current,40,12,24,True,True,True,2.0,23,0.9130434782608695,53.1948656819469,37.78784761285351,35.43988482892777,85.7535491549029,1972.3316305627668,51.61192449981031,20.111910805867748,161.14230276531148,0.0,0.0,761.2119148771671,565.5016993549725,645.6180163306271,0.0,0.0
current,40,12,32,False,False,False,2.667,185,0.9297297297297298,37.31085490012095,79.82674453254731,34.36286582137105,105.55513951031655,19527.70080940856,41.91894928315663,17.46462897876005,257.6472183808547,0.0,0.0,5123.440917806511,4321.299286199937,10082.960605402113,0.0,0.0
current,40,12,32,False,False,True,2.667,142,0.9154929577464789,27.95526353858656,79.82674453254731,30.605077385166936,101.97422182594968,14480.339499284855,35.05366231364321,18.20902393272922,300.4412091910176,0.0,0.0,4658.6272662926785,3978.0109273218477,5843.701305670329,0.0,0.0
current,40,12,32,False,True,False,2.667,27,0.9259259259259259,35.938730376238425,71.58830098502222,31.476942050035536,102.37343151206409,2764.0826508257305,57.75463119731016,14.312470396841142,259.4478647683039,0.0,0.0,883.7828698120938,598.9133983699503,1281.3863826436864,0.0,0.0
current,40,12,32,False,True,True,2.667,22,0.9545454545454546,313.32175270126436,7.523979886682355,40.33213456958479,106.8137538862588,2349.9025854976935,57.75463119731016,23.670673261477432,319.32734134580363,0.0,0.0,883.7828698120938,670.5016993549725,795.6180163306271,0.0,0.0
current,40,12,32,True,False,False,2.667,197,0.8730964467005076,19.707497485405042,115.38239129928115,26.31013024344981,95.45998912984369,18805.617858579208,24.006765509742813,14.320258344415947,257.6472183808547,0.0,0.0,4590.461150996489,4132.1961021806055,10082.960605402113,0.0,0.0
current,40,12,32,True,False,True,2.667,151,0.8609271523178808,17.263611231672602,115.38239129928115,24.342578529375043,91.57628842580874,13828.019552297119,24.253387662232036,15.052144996050805,300.4412091910176,0.0,0.0,4237.936349721458,3746.381896905332,5843.701305670329,0.0,0.0
current,40,12,32,True,True,False,2.667,28,0.8928571428571429,28.38596468357176,61.588300985022215,29.05042594536243,97.19684628181442,2721.511695890804,44.1685396116919,13.291810874436138,259.4478647683039,0.0,0.0,866.2119148771671,573.9133983699503,1281.3863826436864,0.0,0.0
current,40,12,32,True,True,True,2.667,23,0.9130434782608695,61.79551431718305,37.78784761285351,33.80553862360647,99.8839839375116,2297.331630562767,44.1685396116919,19.686248807458238,319.32734134580363,0.0,0.0,866.2119148771671,635.5016993549725,795.6180163306271,0.0,0.0
current,40,12,40,False,False,False,3.333,177,0.9265536723163842,39.69658045120473,81.21180318390543,33.83242736106122,120.69947767927604,21363.80754923186,40.12159344823903,16.56598353019801,333.02542208239606,0.0,0.0,5308.677239309363,4367.169704520384,11687.960605402113,0.0,0.0
current,40,12,40,False,False,True,3.333,131,0.916030534351145,33.50814591060957,81.21180318390543,31.628955726669332,117.07371240164203,15336.656324615105,33.36599020571901,18.888611417603343,300.0828986610776,0.0,0.0,4644.740677732916,4013.2143412118603,6678.701305670329,0.0,0.0
current,40,12,40,False,True,False,3.333,27,0.9259259259259259,41.279241297484184,71.58830098502222,31.894996346395153,118.02157966021224,3186.5826508257305,55.16796119541947,14.726826173590183,418.88159627558656,0.0,0.0,998.7828698120938,676.4133983699503,1511.3863826436864,0.0,0.0
current,40,12,40,False,True,True,3.333,22,0.9545454545454546,352.19745471074646,7.523979886682355,39.611912372045154,120.10920843171334,2642.4025854976935,55.16796119541947,23.351753415043486,266.99796663329136,0.0,0.0,998.7828698120938,748.0016993549725,895.6180163306271,0.0,0.0
current,40,12,40,True,False,False,3.333,188,0.8723404255319149,22.94009852055511,115.38239129928115,26.81939537449447,109.22051500661063,20533.4568212428,23.1006026555235,14.40945799341762,333.02542208239606,0.0,0.0,4694.183105768207,4151.313110072479,11687.960605402113,0.0,0.0
current,40,12,40,True,False,True,3.333,142,0.8591549295774648,19.794436383346827,115.38239129928115,24.601079020368978,103.35418890094728,14676.294823934513,23.23366746674501,15.09064853210444,300.0828986610776,0.0,0.0,4289.158304493176,3708.4352137710084,6678.701305670329,0.0,0.0
current,40,12,40,True,True,False,3.333,28,0.8928571428571429,32.18466291575571,61.588300985022215,28.790030994558183,110.67898913895728,3099.011695890804,39.43672427109999,13.35665135393149,418.88159627558656,0.0,0.0,976.2119148771671,611.4133983699503,1511.3863826436864,0.0,0.0
current,40,12,40,True,True,True,3.333,23,0.9130434782608695,68.34523904709364,37.78784761285351,32.68159377526377,110.64485350272899,2544.831630562767,39.43672427109999,19.368002328195864,266.99796663329136,0.0,0.0,976.2119148771671,673.0016993549725,895.6180163306271,0.0,0.0
current,40,16,24,False,False,False,1.5,203,0.9310344827586207,31.346912527138883,99.82674453254731,32.13609369210335,89.49532868452332,18167.551722958233,40.11599182814468,17.67140795994461,204.76667078703426,0.0,0.0,4653.02575461239,4711.565362943729,8802.960605402113,0.0,0.0
current,40,16,24,False,False,True,1.5,151,0.9271523178807947,26.938234488784556,99.82674453254731,30.57934729975112,86.22503199278613,13019.979830910706,40.152916310979485,18.662194508651314,194.97605989572116,0.0,0.0,4040.676339953461,4150.602185286916,4828.701305670329,0.0,0.0
current,40,16,24,False,True,False,1.5,27,0.9259259259259259,26.305758491522948,86.58830098502222,29.573916860177107,88.20676484539743,2381.5826508257305,63.76021393785794,12.978569577235854,230.81887768756775,0.0,0.0,736.2828698120938,513.9133983699503,1131.3863826436864,0.0,0.0
current,40,16,24,False,True,True,1.5,22,0.9545454545454546,264.4779219714023,7.523979886682355,42.570314068272495,90.10920843171334,1982.4025854976935,63.76021393785794,25.083870470102195,161.14230276531148,0.0,0.0,736.2828698120938,600.5016993549725,645.6180163306271,0.0,0.0
current,40,16,24,True,False,False,1.5,205,0.9121951219512195,20.172790059283617,97.70382908725878,29.734136686337905,88.51889272514931,18146.37300865561,30.99520988365952,16.84903048422913,204.76667078703426,0.0,0.0,4679.331371809494,4664.081031444002,8802.960605402113,0.0,0.0
current,40,16,24,True,False,True,1.5,152,0.9013157894736842,16.408460729094326,97.70382908725878,26.921153588286383,83.69724684911849,12721.981521066009,30.417430599400422,16.616531732350136,194.97605989572116,0.0,0.0,3982.043224479821,3911.2369909158588,4828.701305670329,0.0,0.0
current,40,16,24,True,True,False,1.5,27,0.8888888888888888,14.263866662592815,86.58830098502222,24.262877855097468,83.20676484539743,2246.5826508257305,47.37280758016753,9.60452489134105,230.81887768756775,0.0,0.0,681.2828698120938,433.9133983699503,1131.3863826436864,0.0,0.0
current,40,16,24,True,True,True,1.5,22,0.9090909090909091,23.314900541161897,82.78784761285351,29.51319529227865,83.9728447953497,1847.4025854976935,47.37280758016753,15.683863760325835,161.14230276531148,0.0,0.0,681.2828698120938,520.5016993549725,645.6180163306271,0.0,0.0
current,40,16,32,False,False,False,2.0,185,0.9351351351351351,34.10190296795234,99.82674453254731,33.86486549725973,105.89557974178378,19590.68225223,39.407695197599296,17.42419708556896,257.6472183808547,0.0,0.0,5098.440917806511,4409.280729021375,10082.960605402113,0.0,0.0
current,40,16,32,False,False,True,2.0,142,0.9295774647887324,30.375136322850324,99.82674453254731,32.0123009749628,103.87584518145827,14750.370015767076,41.55114028300962,18.40150514667261,300.4412091910176,0.0,0.0,4825.676339953461,4080.9923701432854,5843.701305670329,0.0,0.0
current,40,16,32,False,True,False,2.0,27,0.9259259259259259,30.210668632857022,86.58830098502222,30.146263595514913,101.81787595650854,2749.0826508257305,57.75463119731016,13.306589232360972,259.4478647683039,0.0,0.0,883.7828698120938,583.9133983699503,1281.3863826436864,0.0,0.0
current,40,16,32,False,True,True,2.0,22,0.9545454545454546,313.32175270126436,7.523979886682355,40.33213456958479,106.8137538862588,2349.9025854976935,57.75463119731016,23.670673261477432,319.32734134580363,0.0,0.0,883.7828698120938,670.5016993549725,795.6180163306271,0.0,0.0
current,40,16,32,True,False,False,2.0,191,0.9214659685863874,24.217440230518168,97.70382908725878,31.478427376629888,104.056140486145,19874.722832853695,33.20691086694349,16.85806332602755,257.6472183808547,0.0,0.0,5164.464254434388,4627.297973017194,10082.960605402113,0.0,0.0
current,40,16,32,True,False,True,2.0,146,0.9041095890410958,19.978353521112314,97.70382908725878,28.229929080898472,100.01816965632341,14602.652769823217,31.937604976064122,16.66224992146985,300.4412091910176,0.0,0.0,4772.043224479821,3986.9082396730664,5843.701305670329,0.0,0.0
